"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2004","2004",16.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2005","2005",16.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2006","2006",17.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2007","2007",17.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2008","2008",17.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2009","2009",18,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2010","2010",18.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2011","2011",18.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2012","2012",18.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2013","2013",18.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2014","2014",19.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2015","2015",19.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2016","2016",19.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2017","2017",20,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2018","2018",20.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2000","2000",5.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2001","2001",5.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2002","2002",6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2003","2003",6.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2004","2004",6.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2005","2005",6.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2006","2006",6.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2007","2007",6.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2008","2008",6.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2009","2009",6.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2010","2010",6.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2011","2011",6.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2012","2012",7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2013","2013",7.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2014","2014",7.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2015","2015",7.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2016","2016",7.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2017","2017",7.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","COL","Colombia","2018","2018",8.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2000","2000",13.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2001","2001",14,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2002","2002",14.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2003","2003",15,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2004","2004",15.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2005","2005",16,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2006","2006",16.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2007","2007",16.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2008","2008",17.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2009","2009",17.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2010","2010",17.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2011","2011",18,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2012","2012",18.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2013","2013",18.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2014","2014",18.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2015","2015",18.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2016","2016",19.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2017","2017",19.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LTU","Lithuania","2018","2018",19.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2000","2000",5.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2001","2001",5.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2002","2002",5.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2003","2003",5.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2004","2004",5.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2005","2005",5.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2006","2006",5.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2007","2007",6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2008","2008",6.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2009","2009",6.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2010","2010",6.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2011","2011",6.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2012","2012",6.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2013","2013",7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2014","2014",7.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2015","2015",7.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2016","2016",7.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2017","2017",7.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2018","2018",8.2,,
